2021-11-01	fire	142	66355
2021-11-01	water	173	121971
2021-11-01	electric	155	71970
2021-11-01	grass	155	65253
2021-11-01	ice	153	118482
2021-11-01	fighting	118	55387
2021-11-01	poison	136	60740
2021-11-01	ground	153	69967
2021-11-01	flying	149	90589
2021-11-01	psychic	170	77547
2021-11-01	bug	149	77979
2021-11-01	rock	152	108756
2021-11-01	ghost	146	75617
2021-11-01	dragon	142	111528
2021-11-01	dark	169	80107
2021-11-01	steel	146	93044
2021-11-01	fairy	146	66311
2021-12-01	normal	168	103841
2021-12-01	fire	186	91422
2021-12-01	water	187	88505
2021-12-01	electric	180	91455
2021-12-01	grass	202	93713
2021-12-01	ice	175	75748
2021-12-01	fighting	157	50598
2021-12-01	poison	171	63375
2021-12-01	ground	162	79794
2021-12-01	flying	183	120017
2021-12-01	psychic	184	85601
2021-12-01	bug	191	86701
2021-12-01	rock	172	72680
2021-12-01	ghost	170	82494
2021-12-01	dragon	177	111421
2021-12-01	dark	168	122183
2021-12-01	steel	153	79340
2021-12-01	fairy	164	57983
2022-01-01	normal	153	72340
2022-01-01	fire	159	129965
2022-01-01	water	178	103109
2022-01-01	electric	145	77168
2022-01-01	grass	163	82475
2022-01-01	ice	143	83350
2022-01-01	fighting	133	59454
2022-01-01	poison	135	123208
2022-01-01	ground	125	78319
2022-01-01	flying	147	69831
2022-01-01	psychic	129	68695
2022-01-01	bug	172	77909
2022-01-01	rock	131	62889
2022-01-01	ghost	132	60322
2022-01-01	dragon	134	71004
2022-01-01	dark	182	109975
2022-01-01	steel	157	97235
2022-01-01	fairy	160	99506
2022-02-01	normal	183	93426
2022-02-01	fire	168	103851
2022-02-01	water	169	66856
2022-02-01	electric	171	116787
2022-02-01	grass	171	139815
2022-02-01	ice	157	90389
2022-02-01	fighting	147	64147
2022-02-01	poison	146	67537
2022-02-01	ground	170	96184
2022-02-01	flying	160	90335
2022-02-01	psychic	183	125183
2022-02-01	bug	150	68932
2022-02-01	rock	152	87750
2022-02-01	ghost	142	72441
2022-02-01	dragon	156	128054
2022-02-01	dark	139	72642
2022-02-01	steel	156	81978
2022-02-01	fairy	150	60107
2022-03-01	normal	178	142309
2022-03-01	fire	174	72842
2022-03-01	water	185	119559
2022-03-01	electric	157	76229
2022-03-01	grass	166	87652
2022-03-01	ice	152	58777
2022-03-01	fighting	153	51722
2022-03-01	poison	139	61619
2022-03-01	ground	135	66004
2022-03-01	flying	161	72617
2022-03-01	psychic	181	91892
2022-03-01	bug	195	125696
2022-03-01	rock	170	126907
2022-03-01	ghost	156	79422
2022-03-01	dragon	158	104370
2022-03-01	dark	157	85201
2022-03-01	steel	150	89103
2022-03-01	fairy	187	76318
2022-04-01	normal	175	78008
2022-04-01	fire	175	73970
2022-04-01	water	169	86741
2022-04-01	electric	176	137864
2022-04-01	grass	194	128605
2022-04-01	ice	164	90435
2022-04-01	fighting	170	100979
2022-04-01	poison	162	105333
2022-04-01	ground	140	77400
2022-04-01	flying	160	78990
2022-04-01	psychic	167	79934
2022-04-01	bug	191	93207
2022-04-01	rock	146	72097
2022-04-01	ghost	129	53090
2022-04-01	dragon	147	90208
2022-04-01	dark	126	66051
2022-04-01	steel	125	63792
2022-04-01	fairy	165	77451
2022-05-01	normal	206	171642
2022-05-01	fire	193	121500
2022-05-01	water	184	105736
2022-05-01	electric	180	92343
2022-05-01	grass	187	112975
2022-05-01	ice	178	89149
2022-05-01	fighting	149	89551
2022-05-01	poison	188	83345
2022-05-01	ground	172	86639
2022-05-01	flying	214	110548
2022-05-01	psychic	193	106576
2022-05-01	bug	229	127326
2022-05-01	rock	173	75078
2022-05-01	ghost	182	103219
2022-05-01	dragon	177	103759
2022-05-01	dark	205	107769
2022-05-01	steel	164	179237
2022-05-01	fairy	191	122000
2022-06-01	normal	166	68963
2022-06-01	fire	163	115256
2022-06-01	water	155	84544
2022-06-01	electric	165	87476
2022-06-01	grass	159	81761
2022-06-01	ice	187	126230
2022-06-01	fighting	158	77961
2022-06-01	poison	160	82267
2022-06-01	ground	155	88776
2022-06-01	flying	194	75672
2022-06-01	psychic	179	85022
2022-06-01	bug	179	142188
2022-06-01	rock	143	90109
2022-06-01	ghost	150	72418
2022-06-01	dragon	162	112931
2022-06-01	dark	147	80527
2022-06-01	steel	148	81188
2022-06-01	fairy	175	121851
2022-07-01	normal	193	72560
2022-07-01	fire	169	151255
2022-07-01	water	169	70798
2022-07-01	electric	158	115069
2022-07-01	grass	156	120263
2022-07-01	ice	135	112881
2022-07-01	fighting	118	60626
2022-07-01	poison	149	65757
2022-07-01	ground	156	92031
2022-07-01	flying	176	65996
2022-07-01	psychic	158	127084
2022-07-01	bug	160	92732
2022-07-01	rock	145	85327
2022-07-01	ghost	142	77006
2022-07-01	dragon	139	93964
2022-07-01	dark	168	145204
2022-07-01	steel	156	102786
2022-07-01	fairy	167	91840
2022-08-01	normal	179	119446
2022-08-01	fire	188	106603
2022-08-01	water	169	86037
2022-08-01	electric	152	64662
2022-08-01	grass	171	107649
2022-08-01	ice	158	77943
2022-08-01	fighting	150	77356
2022-08-01	poison	138	57670
2022-08-01	ground	149	74009
2022-08-01	flying	179	103417
2022-08-01	psychic	158	107868
2022-08-01	bug	146	122692
2022-08-01	rock	152	83988
2022-08-01	ghost	178	134425
2022-08-01	dragon	152	107296
2022-08-01	dark	154	91433
2022-08-01	steel	132	55509
2022-08-01	fairy	150	68749
2022-09-01	normal	156	74709
2022-09-01	fire	191	117472
2022-09-01	water	167	74018
2022-09-01	electric	178	81494
2022-09-01	grass	178	95553
2022-09-01	ice	165	100096
2022-09-01	fighting	122	78354
2022-09-01	poison	144	111208
2022-09-01	ground	139	76778
2022-09-01	flying	196	129009
2022-09-01	psychic	172	71721
2022-09-01	bug	144	57599
2022-09-01	rock	197	138380
2022-09-01	ghost	145	80086
2022-09-01	dragon	158	110684
2022-09-01	dark	161	73828
2022-09-01	steel	135	68454
2022-09-01	fairy	139	86626
2022-10-01	normal	177	116550
2022-10-01	fire	178	95117
2022-10-01	water	167	105854
2022-10-01	electric	149	64826
2022-10-01	grass	179	128395
2022-10-01	ice	154	120432
2022-10-01	fighting	189	120930
2022-10-01	poison	192	104980
2022-10-01	ground	143	72684
2022-10-01	flying	169	101824
2022-10-01	psychic	164	81666
2022-10-01	bug	172	90001
2022-10-01	rock	153	95132
2022-10-01	ghost	183	132505
2022-10-01	dragon	162	181022
2022-10-01	dark	161	75061
2022-10-01	steel	149	96206
2022-10-01	fairy	160	100644
2022-11-01	normal	190	126562
2022-11-01	fire	170	135067
2022-11-01	water	186	94810
2022-11-01	electric	161	80537
2022-11-01	grass	183	113333
2022-11-01	ice	153	86309
2022-11-01	fighting	152	80317
2022-11-01	poison	178	111428
2022-11-01	ground	154	78263
2022-11-01	flying	153	80192
2022-11-01	psychic	165	70664
2022-11-01	bug	178	91881
2022-11-01	rock	165	99969
2022-11-01	ghost	192	104670
2022-11-01	dragon	153	101346
2022-11-01	dark	165	114885
2022-11-01	steel	152	83760
2022-11-01	fairy	176	109369
2022-12-01	normal	212	104541
2022-12-01	fire	174	98344
2022-12-01	water	162	63965
2022-12-01	electric	172	76137
2022-12-01	grass	184	74442
2022-12-01	ice	147	72599
2022-12-01	fighting	192	91411
2022-12-01	poison	177	74454
2022-12-01	ground	183	128342
2022-12-01	flying	170	85657
2022-12-01	psychic	178	95673
2022-12-01	bug	171	64982
2022-12-01	rock	158	73245
2022-12-01	ghost	170	106932
2022-12-01	dragon	153	82097
2022-12-01	dark	181	95403
2022-12-01	steel	137	68118
2022-12-01	fairy	142	77367
2023-01-01	normal	192	189372
2023-01-01	fire	177	133859
2023-01-01	water	148	143622
2023-01-01	electric	154	110400
2023-01-01	grass	166	97243
2023-01-01	ice	139	93065
2023-01-01	fighting	175	136302
2023-01-01	poison	148	96505
2023-01-01	ground	137	105384
2023-01-01	flying	173	92674
2023-01-01	psychic	162	112077
2023-01-01	bug	175	104241
2023-01-01	rock	151	123906
2023-01-01	ghost	170	117259
2023-01-01	dragon	138	120525
2023-01-01	dark	169	107297
2023-01-01	steel	136	95347
2023-01-01	fairy	171	145459
2023-02-01	normal	192	123894
2023-02-01	fire	186	130595
2023-02-01	water	190	124145
2023-02-01	electric	154	93891
2023-02-01	grass	217	140113
2023-02-01	ice	157	136489
2023-02-01	fighting	146	112571
2023-02-01	poison	165	106056
2023-02-01	ground	164	128297
2023-02-01	flying	182	131116
2023-02-01	psychic	181	171919
2023-02-01	bug	169	103012
2023-02-01	rock	174	232103
2023-02-01	ghost	154	147234
2023-02-01	dragon	173	153245
2023-02-01	dark	156	90542
2023-02-01	steel	218	230781
2023-02-01	fairy	174	101124
2023-03-01	normal	168	108290
2023-03-01	fire	204	130145
2023-03-01	water	221	155176
2023-03-01	electric	151	130363
2023-03-01	grass	205	171300
2023-03-01	ice	180	128244
2023-03-01	fighting	172	176940
2023-03-01	poison	192	118661
2023-03-01	ground	162	108794
2023-03-01	flying	182	129379
2023-03-01	psychic	204	199809
2023-03-01	bug	168	109534
2023-03-01	rock	199	224224
2023-03-01	ghost	166	136793
2023-03-01	dragon	156	118806
2023-03-01	dark	186	143438
2023-03-01	steel	163	127029
2023-03-01	fairy	158	104927
2023-04-01	normal	233	241337
2023-04-01	fire	242	178063
2023-04-01	water	230	228662
2023-04-01	electric	221	160878
2023-04-01	grass	240	194181
2023-04-01	ice	193	138674
2023-04-01	fighting	192	130754
2023-04-01	poison	207	137548
2023-04-01	ground	183	119080
2023-04-01	flying	189	122047
2023-04-01	psychic	191	152543
2023-04-01	bug	205	151654
2023-04-01	rock	168	114764
2023-04-01	ghost	224	203805
2023-04-01	dragon	189	138022
2023-04-01	dark	184	143462
2023-04-01	steel	168	150059
2023-04-01	fairy	210	180502
2023-05-01	normal	216	179929
2023-05-01	fire	199	123694
2023-05-01	water	198	181613
2023-05-01	electric	189	160466
2023-05-01	grass	230	202332
2023-05-01	ice	191	240467
2023-05-01	fighting	151	140022
2023-05-01	poison	167	117348
2023-05-01	ground	181	151052
2023-05-01	flying	201	216342
2023-05-01	psychic	208	189098
2023-05-01	bug	205	133216
2023-05-01	rock	174	201216
2023-05-01	ghost	181	162769
2023-05-01	dragon	183	155188
2023-05-01	dark	167	146500
2023-05-01	steel	182	160377
2023-05-01	fairy	195	144736
2023-06-01	normal	216	252589
2023-06-01	fire	197	276017
2023-06-01	water	199	213857
2023-06-01	electric	222	213522
2023-06-01	grass	200	180221
2023-06-01	ice	171	121528
2023-06-01	fighting	160	116995
2023-06-01	poison	184	147406
2023-06-01	ground	176	163864
2023-06-01	flying	207	175943
2023-06-01	psychic	193	228137
2023-06-01	bug	187	317956
2023-06-01	rock	202	162820
2023-06-01	ghost	178	174808
2023-06-01	dragon	155	167927
2023-06-01	dark	193	244965
2023-06-01	steel	163	173840
2023-06-01	fairy	186	141954
2023-07-01	normal	192	155958
2023-07-01	fire	205	261687
2023-07-01	water	233	279277
2023-07-01	electric	171	97291
2023-07-01	grass	180	142810
2023-07-01	ice	172	206432
2023-07-01	fighting	175	168088
2023-07-01	poison	154	128925
2023-07-01	ground	180	156038
2023-07-01	flying	195	166959
2023-07-01	psychic	153	131427
2023-07-01	bug	211	186874
2023-07-01	rock	175	179262
2023-07-01	ghost	181	144930
2023-07-01	dragon	180	168671
2023-07-01	dark	207	171882
2023-07-01	steel	169	161577
2023-07-01	fairy	182	177557
2023-08-01	normal	204	209732
2023-08-01	fire	183	193365
2023-08-01	water	222	204598
2023-08-01	electric	199	236169
2023-08-01	grass	217	167525
2023-08-01	ice	183	177241
2023-08-01	fighting	172	107122
2023-08-01	poison	211	129845
2023-08-01	ground	166	152830
2023-08-01	flying	215	143740
2023-08-01	psychic	216	220387
2023-08-01	bug	193	192076
2023-08-01	rock	207	151659
2023-08-01	ghost	197	284123
2023-08-01	dragon	196	297621
2023-08-01	dark	229	185366
2023-08-01	steel	204	158554
2023-08-01	fairy	239	164793
2023-09-01	normal	221	282241
2023-09-01	fire	185	123551
2023-09-01	water	192	192427
2023-09-01	electric	202	140842
2023-09-01	grass	238	207492
2023-09-01	ice	202	136933
2023-09-01	fighting	194	132440
2023-09-01	poison	213	165033
2023-09-01	ground	193	165994
2023-09-01	flying	227	184740
2023-09-01	psychic	198	149822
2023-09-01	bug	191	159111
2023-09-01	rock	201	182632
2023-09-01	ghost	198	186827
2023-09-01	dragon	196	229533
2023-09-01	dark	186	132125
2023-09-01	steel	192	156728
2023-09-01	fairy	182	185511
2023-10-01	normal	197	158062
2023-10-01	fire	208	177542
2023-10-01	water	219	165058
2023-10-01	electric	205	132183
2023-10-01	grass	196	133047
2023-10-01	ice	222	225542
2023-10-01	fighting	197	164222
2023-10-01	poison	211	169428
2023-10-01	ground	178	144282
2023-10-01	flying	223	161771
2023-10-01	psychic	225	271457
2023-10-01	bug	188	152946
2023-10-01	rock	168	137268
2023-10-01	ghost	211	119579
2023-10-01	dragon	212	232401
2023-10-01	dark	178	131222
2023-10-01	steel	165	149305
2023-10-01	fairy	217	142291
2023-11-01	normal	233	273964
2023-11-01	fire	219	236014
2023-11-01	water	207	164347
2023-11-01	electric	190	138814
2023-11-01	grass	203	198382
2023-11-01	ice	205	182262
2023-11-01	fighting	208	204798
2023-11-01	poison	217	204857
2023-11-01	ground	167	119973
2023-11-01	flying	219	277646
2023-11-01	psychic	200	176766
2023-11-01	bug	207	185336
2023-11-01	rock	173	167944
2023-11-01	ghost	214	182294
2023-11-01	dragon	216	245415
2023-11-01	dark	173	150232
2023-11-01	steel	180	189791
2023-11-01	fairy	202	165325
2023-12-01	normal	212	140198
2023-12-01	fire	215	237956
2023-12-01	water	215	199671
2023-12-01	electric	186	150040
2023-12-01	grass	206	211038
2023-12-01	ice	204	225496
2023-12-01	fighting	195	122246
2023-12-01	poison	205	172403
2023-12-01	ground	207	194464
2023-12-01	flying	229	230067
2023-12-01	psychic	209	165898
2023-12-01	bug	222	194368
2023-12-01	rock	178	148313
2023-12-01	ghost	186	156200
2023-12-01	dragon	209	290605
2023-12-01	dark	178	123401
2023-12-01	steel	190	149728
2023-12-01	fairy	206	198412
2024-01-01	normal	272	264152
2024-01-01	fire	236	260257
2024-01-01	water	224	225187
2024-01-01	electric	206	210365
2024-01-01	grass	216	259048
2024-01-01	ice	180	241989
2024-01-01	fighting	188	151199
2024-01-01	poison	235	167659
2024-01-01	ground	215	220287
2024-01-01	flying	217	179483
2024-01-01	psychic	226	296671
2024-01-01	bug	193	167324
2024-01-01	rock	214	237012
2024-01-01	ghost	226	244388
2024-01-01	dragon	207	242050
2024-01-01	dark	238	219461
2024-01-01	steel	195	183518
2024-01-01	fairy	199	201402
2024-02-01	normal	224	248327
2024-02-01	fire	240	317417
2024-02-01	water	253	298023
2024-02-01	electric	212	208148
2024-02-01	grass	217	195229
2024-02-01	ice	202	200971
2024-02-01	fighting	184	155617
2024-02-01	poison	198	220282
2024-02-01	ground	182	173917
2024-02-01	flying	219	255165
2024-02-01	psychic	229	194927
2024-02-01	bug	241	285333
2024-02-01	rock	221	264940
2024-02-01	ghost	236	271805
2024-02-01	dragon	211	245769
2024-02-01	dark	225	224543
2024-02-01	steel	194	239783
2024-02-01	fairy	207	173662
2024-03-01	normal	259	260971
2024-03-01	fire	229	256998
2024-03-01	water	271	226968
2024-03-01	electric	302	260396
2024-03-01	grass	272	271819
2024-03-01	ice	224	245125
2024-03-01	fighting	234	247710
2024-03-01	poison	288	422067
2024-03-01	ground	262	292739
2024-03-01	flying	283	390809
2024-03-01	psychic	244	261488
2024-03-01	bug	252	258382
2024-03-01	rock	255	350368
2024-03-01	ghost	236	269192
2024-03-01	dragon	225	279036
2024-03-01	dark	267	319911
2024-03-01	steel	235	271441
2024-03-01	fairy	262	331267
2024-04-01	normal	287	392933
2024-04-01	fire	283	302532
2024-04-01	water	268	346148
2024-04-01	electric	251	314205
2024-04-01	grass	249	317075
2024-04-01	ice	253	267108
2024-04-01	fighting	229	221390
2024-04-01	poison	260	252598
2024-04-01	ground	236	217826
2024-04-01	flying	264	281856
2024-04-01	psychic	265	296277
2024-04-01	bug	267	344797
2024-04-01	rock	232	310050
2024-04-01	ghost	289	419095
2024-04-01	dragon	245	449768
2024-04-01	dark	262	304574
2024-04-01	steel	211	263108
2024-04-01	fairy	241	202676
2024-05-01	normal	281	284263
2024-05-01	fire	249	347727
2024-05-01	water	254	233849
2024-05-01	electric	254	313775
2024-05-01	grass	300	404052
2024-05-01	ice	260	289491
2024-05-01	fighting	208	196454
2024-05-01	poison	235	278728
2024-05-01	ground	221	256858
2024-05-01	flying	225	209987
2024-05-01	psychic	243	260403
2024-05-01	bug	242	311891
2024-05-01	rock	235	321836
2024-05-01	ghost	236	278614
2024-05-01	dragon	261	451726
2024-05-01	dark	245	336188
2024-05-01	steel	239	260457
2024-05-01	fairy	254	299694
2024-06-01	normal	263	315374
2024-06-01	fire	262	306090
2024-06-01	water	247	263018
2024-06-01	electric	241	242609
2024-06-01	grass	270	255876
2024-06-01	ice	264	345166
2024-06-01	fighting	256	314946
2024-06-01	poison	272	252623
2024-06-01	ground	237	250153
2024-06-01	flying	236	254320
2024-06-01	psychic	241	342495
2024-06-01	bug	229	273815
2024-06-01	rock	229	269107
2024-06-01	ghost	238	315637
2024-06-01	dragon	246	356718
2024-06-01	dark	250	266248
2024-06-01	steel	236	311429
2024-06-01	fairy	247	351044
2024-07-01	normal	248	383845
2024-07-01	fire	222	248556
2024-07-01	water	220	261368
2024-07-01	electric	214	272816
2024-07-01	grass	266	272680
2024-07-01	ice	220	231699
2024-07-01	fighting	196	201061
2024-07-01	poison	240	326072
2024-07-01	ground	220	245711
2024-07-01	flying	236	270309
2024-07-01	psychic	228	261980
2024-07-01	bug	268	284203
2024-07-01	rock	227	297920
2024-07-01	ghost	242	261358
2024-07-01	dragon	225	372463
2024-07-01	dark	222	219073
2024-07-01	steel	182	221313
2024-07-01	fairy	235	247504
2024-08-01	normal	248	355267
2024-08-01	fire	241	410999
2024-08-01	water	246	322428
2024-08-01	electric	217	304372
2024-08-01	grass	225	349498
2024-08-01	ice	235	257616
2024-08-01	fighting	211	291770
2024-08-01	poison	251	248767
2024-08-01	ground	270	431438
2024-08-01	flying	264	504142
2024-08-01	psychic	236	317688
2024-08-01	bug	230	237298
2024-08-01	rock	209	299826
2024-08-01	ghost	230	293765
2024-08-01	dragon	227	317577
2024-08-01	dark	215	362790
2024-08-01	steel	245	406302
2024-08-01	fairy	226	244545
2024-09-01	normal	217	325609
2024-09-01	fire	250	477967
2024-09-01	water	272	359987
2024-09-01	electric	244	324989
2024-09-01	grass	252	520892
2024-09-01	ice	230	346750
2024-09-01	fighting	241	383679
2024-09-01	poison	242	303779
2024-09-01	ground	227	294084
2024-09-01	flying	272	386319
2024-09-01	psychic	249	391099
2024-09-01	bug	245	347645
2024-09-01	rock	254	385760
2024-09-01	ghost	228	362235
2024-09-01	dragon	226	322789
2024-09-01	dark	240	328476
2024-09-01	steel	211	455208
2024-09-01	fairy	291	380498
2024-10-01	normal	252	353626
2024-10-01	fire	241	338675
2024-10-01	water	251	405710
2024-10-01	electric	233	246206
2024-10-01	grass	235	308826
2024-10-01	ice	202	282496
2024-10-01	fighting	190	261159
2024-10-01	poison	219	241021
2024-10-01	ground	196	204389
2024-10-01	flying	234	251467
2024-10-01	psychic	223	381133
2024-10-01	bug	222	377043
2024-10-01	rock	196	268130
2024-10-01	ghost	223	289288
2024-10-01	dragon	214	315310
2024-10-01	dark	247	342665
2024-10-01	steel	211	347463
2024-10-01	fairy	217	246442
2024-11-01	normal	265	358073
2024-11-01	fire	224	242920
2024-11-01	water	234	286353
2024-11-01	electric	223	233732
2024-11-01	grass	235	253664
2024-11-01	ice	228	309986
2024-11-01	fighting	204	214858
2024-11-01	poison	215	265117
2024-11-01	ground	239	320978
2024-11-01	flying	229	372449
2024-11-01	psychic	233	354914
2024-11-01	bug	203	246774
2024-11-01	rock	218	276359
2024-11-01	ghost	224	278246
2024-11-01	dragon	218	300919
2024-11-01	dark	247	322436
2024-11-01	steel	239	381161
2024-11-01	fairy	212	309886
2024-12-01	normal	246	311122
2024-12-01	fire	260	355855
2024-12-01	water	240	318570
2024-12-01	electric	235	284981
2024-12-01	grass	271	484247
2024-12-01	ice	228	241001
2024-12-01	fighting	235	308180
2024-12-01	poison	243	335467
2024-12-01	ground	211	315159
2024-12-01	flying	244	303756
2024-12-01	psychic	237	300210
2024-12-01	bug	244	288735
2024-12-01	rock	236	346016
2024-12-01	ghost	237	368089
2024-12-01	dragon	222	329246
2024-12-01	dark	268	369047
2024-12-01	steel	248	294565
2024-12-01	fairy	257	483580
2025-01-01	normal	232	254280
2025-01-01	fire	224	223714
2025-01-01	water	237	280764
2025-01-01	electric	206	245254
2025-01-01	grass	218	267113
2025-01-01	ice	228	274327
2025-01-01	fighting	196	242725
2025-01-01	poison	213	243558
2025-01-01	ground	186	173839
2025-01-01	flying	210	289627
2025-01-01	psychic	248	318713
2025-01-01	bug	219	258964
2025-01-01	rock	227	372515
2025-01-01	ghost	218	344972
2025-01-01	dragon	207	387005
2025-01-01	dark	190	231398
2025-01-01	steel	202	202847
2025-01-01	fairy	229	324403
2025-02-01	normal	231	446779
2025-02-01	fire	252	346437
2025-02-01	water	213	245919
2025-02-01	electric	214	246170
2025-02-01	grass	234	312256
2025-02-01	ice	228	333418
2025-02-01	fighting	185	268611
2025-02-01	poison	213	306877
2025-02-01	ground	207	242775
2025-02-01	flying	229	322510
2025-02-01	psychic	232	349296
2025-02-01	bug	235	283613
2025-02-01	rock	214	319632
2025-02-01	ghost	231	250632
2025-02-01	dragon	225	384998
2025-02-01	dark	233	356965
2025-02-01	steel	175	285727
2025-02-01	fairy	214	217171
2025-03-01	normal	281	374459
2025-03-01	fire	282	347760
2025-03-01	water	285	373186
2025-03-01	electric	223	205438
2025-03-01	grass	288	320740
2025-03-01	ice	222	283548
2025-03-01	fighting	241	304494
2025-03-01	poison	248	248722
2025-03-01	ground	232	270972
2025-03-01	flying	285	330287
2025-03-01	psychic	233	270817
2025-03-01	bug	220	248461
2025-03-01	rock	215	224807
2025-03-01	ghost	226	205128
2025-03-01	dragon	273	537011
2025-03-01	dark	224	278507
2025-03-01	steel	240	318376
2025-03-01	fairy	246	299069
2025-04-01	normal	259	294014
2025-04-01	fire	243	264461
2025-04-01	water	257	302964
2025-04-01	electric	257	435034
2025-04-01	grass	266	370547
2025-04-01	ice	258	304902
2025-04-01	fighting	212	243073
2025-04-01	poison	234	300459
2025-04-01	ground	234	304187
2025-04-01	flying	253	318936
2025-04-01	psychic	218	288912
2025-04-01	bug	244	340507
2025-04-01	rock	244	270916
2025-04-01	ghost	251	255804
2025-04-01	dragon	237	414997
2025-04-01	dark	250	243006
2025-04-01	steel	234	268925
2025-04-01	fairy	228	200628
2025-05-01	normal	268	388977
2025-05-01	fire	232	291125
2025-05-01	water	281	313998
2025-05-01	electric	247	257969
2025-05-01	grass	260	239267
2025-05-01	ice	244	351176
2025-05-01	fighting	228	260862
2025-05-01	poison	281	325435
2025-05-01	ground	225	274725
2025-05-01	flying	278	427303
2025-05-01	psychic	248	263250
2025-05-01	bug	253	270868
2025-05-01	rock	251	315386
2025-05-01	ghost	275	346569
2025-05-01	dragon	246	329817
2025-05-01	dark	214	253216
2025-05-01	steel	226	277008
2025-05-01	fairy	238	344699
2025-06-01	normal	263	366159
2025-06-01	fire	265	283850
2025-06-01	water	254	311564
2025-06-01	electric	249	244038
2025-06-01	grass	262	280973
2025-06-01	ice	243	405863
2025-06-01	fighting	236	345490
2025-06-01	poison	231	308851
2025-06-01	ground	239	321916
2025-06-01	flying	240	271966
2025-06-01	psychic	238	289475
2025-06-01	bug	216	268173
2025-06-01	rock	199	196163
2025-06-01	ghost	269	337326
2025-06-01	dragon	254	354359
2025-06-01	dark	238	323048
2025-06-01	steel	212	188974
2025-06-01	fairy	258	209838
2025-07-01	normal	265	275101
2025-07-01	fire	243	272587
2025-07-01	water	262	240924
2025-07-01	electric	223	234072
2025-07-01	grass	221	243837
2025-07-01	ice	207	161527
2025-07-01	fighting	228	218053
2025-07-01	poison	216	209387
2025-07-01	ground	207	190626
2025-07-01	flying	258	197880
2025-07-01	psychic	216	203432
2025-07-01	bug	215	209082
2025-07-01	rock	231	227425
2025-07-01	ghost	233	197833
2025-07-01	dragon	228	257447
2025-07-01	dark	248	255429
2025-07-01	steel	221	235518
2025-07-01	fairy	239	218147
2025-08-01	normal	261	256256
2025-08-01	fire	227	241560
2025-08-01	water	232	225358
2025-08-01	electric	219	250416
2025-08-01	grass	261	323180
2025-08-01	ice	225	290883
2025-08-01	fighting	229	266156
2025-08-01	poison	253	260866
2025-08-01	ground	213	243252
2025-08-01	flying	261	307587
2025-08-01	psychic	250	455661
2025-08-01	bug	250	317507
2025-08-01	rock	235	304639
2025-08-01	ghost	258	387436
2025-08-01	dragon	247	322404
2025-08-01	dark	228	244291
2025-08-01	steel	257	287581
2025-08-01	fairy	250	262829
2025-09-01	normal	255	248793
2025-09-01	fire	219	372669
2025-09-01	water	227	256646
2025-09-01	electric	240	247946
2025-09-01	grass	265	271795
2025-09-01	ice	213	208658
2025-09-01	fighting	226	257480
2025-09-01	poison	242	288092
2025-09-01	ground	242	226596
2025-09-01	flying	274	306689
2025-09-01	psychic	251	345878
2025-09-01	bug	242	243681
2025-09-01	rock	224	348082
2025-09-01	ghost	220	266438
2025-09-01	dragon	250	446235
2025-09-01	dark	227	266079
2025-09-01	steel	225	369856
2025-09-01	fairy	228	286360
2025-10-01	normal	245	246011
2025-10-01	fire	244	297593
2025-10-01	water	259	274240
2025-10-01	electric	246	252182
2025-10-01	grass	239	227078
2025-10-01	ice	204	214599
2025-10-01	fighting	239	300766
2025-10-01	poison	235	272152
2025-10-01	ground	220	312130
2025-10-01	flying	224	312939
2025-10-01	psychic	246	271567
2025-10-01	bug	220	216302
2025-10-01	rock	238	313416
2025-10-01	ghost	234	383901
2025-10-01	dragon	216	241221
2025-10-01	dark	263	350102
2025-10-01	steel	216	201612
2025-10-01	fairy	218	256095
2025-11-01	normal	237	275145
2025-11-01	fire	262	322298
2025-11-01	water	255	279057
2025-11-01	electric	248	282805
2025-11-01	grass	284	348392
2025-11-01	ice	248	374275
2025-11-01	fighting	203	194180
2025-11-01	poison	230	259914
2025-11-01	ground	213	258569
2025-11-01	flying	254	292598
2025-11-01	psychic	232	309236
2025-11-01	bug	263	354089
2025-11-01	rock	234	259060
2025-11-01	ghost	236	206271
2025-11-01	dragon	222	286180
2025-11-01	dark	233	311427
2025-11-01	steel	241	332819
2025-11-01	fairy	228	292418
2025-12-01	normal	265	440781
2025-12-01	fire	234	301149
2025-12-01	water	247	327174
2025-12-01	electric	212	283325
2025-12-01	grass	238	279764
2025-12-01	ice	232	332329
2025-12-01	fighting	223	323352
2025-12-01	poison	243	276222
2025-12-01	ground	203	222474
2025-12-01	flying	219	216375
2025-12-01	psychic	242	428855
2025-12-01	bug	233	395889
2025-12-01	rock	203	244973
2025-12-01	ghost	233	313481
2025-12-01	dragon	219	334074
2025-12-01	dark	244	387164
2025-12-01	steel	234	271917
2025-12-01	fairy	252	279238
